instrument,signal_time,entry_time,direction,entry_price,exit_time,exit_price,r_outcome,reason,stop_dist,atr,win1
6E,2023-09-20 14:00:00+00:00,2023-09-20 18:00:00+00:00,-1,1.1105,2023-09-20 18:00:00+00:00,1.11049996,4.0,hard_tp4R,1e-08,0.0021229390887408904,1
6E,2023-09-26 06:00:00+00:00,2023-09-26 10:00:00+00:00,1,1.0972,2023-09-26 14:00:00+00:00,1.0950000000000002,-1.0,stop,0.0021999999999997577,0.0024945532640419173,0
6E,2023-09-29 10:00:00+00:00,2023-09-29 14:00:00+00:00,-1,1.0954,2023-09-29 14:00:00+00:00,1.09539996,4.0,hard_tp4R,1e-08,0.0027783630825000006,1
6E,2023-10-10 02:00:00+00:00,2023-10-10 06:00:00+00:00,-1,1.09305,2023-10-10 06:00:00+00:00,1.0970000000000002,-1.0,stop,0.00395000000000012,0.0029111230657005746,0
6E,2023-10-18 06:00:00+00:00,2023-10-18 10:00:00+00:00,-1,1.0933,2023-10-19 10:00:00+00:00,1.0933,0.0,stop,0.002650000000000041,0.002403475085856615,0
6E,2023-10-19 10:00:00+00:00,2023-10-19 14:00:00+00:00,1,1.09385,2023-10-19 22:00:00+00:00,1.09385,0.0,stop,0.0035565541816248176,0.0023710361210832116,0
6E,2023-10-19 18:00:00+00:00,2023-10-19 22:00:00+00:00,-1,1.0941999999999998,2023-10-20 06:00:00+00:00,1.0954,-1.0,ambig_stop,0.0012000000000000899,0.0026349750227707227,0
6E,2023-10-24 06:00:00+00:00,2023-10-24 10:00:00+00:00,-1,1.0998,2023-10-24 10:00:00+00:00,1.0997999600000001,4.0,hard_tp4R,1e-08,0.002813398307492129,1
6E,2023-10-26 14:00:00+00:00,2023-10-26 18:00:00+00:00,1,1.091,2023-10-26 18:00:00+00:00,1.09100004,4.0,hard_tp4R,1e-08,0.002473082873303395,1
6E,2023-11-01 18:00:00+00:00,2023-11-01 22:00:00+00:00,1,1.0927,2023-11-02 06:00:00+00:00,1.0979000000000003,4.0,hard_tp4R,0.0013000000000000789,0.0032435940598948506,1
6E,2023-11-10 07:00:00+00:00,2023-11-10 11:00:00+00:00,1,1.104,2023-11-14 11:00:00+00:00,1.1146000000000003,4.0,hard_tp4R,0.002650000000000041,0.0025180368935868213,1
6E,2023-11-10 15:00:00+00:00,2023-11-10 19:00:00+00:00,1,1.1034,2023-11-13 11:00:00+00:00,1.1034,0.0,stop,0.0020499999999998852,0.0024880011990621015,0
6E,2023-11-15 15:00:00+00:00,2023-11-15 19:00:00+00:00,-1,1.1198,2023-11-16 15:00:00+00:00,1.1239999999999999,-1.0,stop,0.0041999999999999815,0.0032629102260741567,0
6E,2023-11-28 03:00:00+00:00,2023-11-28 07:00:00+00:00,-1,1.1293,2023-11-28 11:00:00+00:00,1.13055,-1.0,stop,0.0012499999999999734,0.002060234248006202,0
6E,2023-11-29 03:00:00+00:00,2023-11-29 07:00:00+00:00,-1,1.13465,2023-11-29 07:00:00+00:00,1.13464996,4.0,hard_tp4R,1e-08,0.0022437468803369292,1
6E,2023-11-30 19:00:00+00:00,2023-11-30 23:00:00+00:00,1,1.1234499999999998,2023-11-30 23:00:00+00:00,1.1234500399999998,4.0,hard_tp4R,1e-08,0.0028439831128923526,1
6E,2023-12-01 15:00:00+00:00,2023-12-01 19:00:00+00:00,1,1.1233499999999998,2023-12-01 19:00:00+00:00,1.1223999999999998,-1.0,stop,0.0009500000000000064,0.0032009632741103527,0
6E,2023-12-05 19:00:00+00:00,2023-12-05 23:00:00+00:00,1,1.11395,2023-12-05 23:00:00+00:00,1.11395004,4.0,hard_tp4R,1e-08,0.0031830720396821737,1
6E,2023-12-06 11:00:00+00:00,2023-12-06 15:00:00+00:00,1,1.11375,2023-12-06 15:00:00+00:00,1.1122,-1.0,stop,0.0015499999999999403,0.0029003337287943137,0
6E,2023-12-08 15:00:00+00:00,2023-12-08 19:00:00+00:00,1,1.10975,2023-12-08 19:00:00+00:00,1.11015,4.0,hard_tp4R,9.999999999998899e-05,0.0029667126909762227,1
6E,2023-12-14 19:00:00+00:00,2023-12-14 23:00:00+00:00,-1,1.13325,2023-12-14 23:00:00+00:00,1.1332499600000001,4.0,hard_tp4R,1e-08,0.0033491920790919057,1
6E,2023-12-28 11:00:00+00:00,2023-12-28 15:00:00+00:00,-1,1.1433,2024-01-02 07:00:00+00:00,1.1341,4.0,hard_tp4R,0.0022999999999999687,0.002535575093524528,1
6E,2024-01-03 19:00:00+00:00,2024-01-03 23:00:00+00:00,1,1.12505,2024-01-03 23:00:00+00:00,1.12505004,4.0,hard_tp4R,1e-08,0.002821304882257225,1
6E,2024-01-05 11:00:00+00:00,2024-01-05 15:00:00+00:00,1,1.1276,2024-01-05 19:00:00+00:00,1.1276,0.0,stop,0.004308912949913846,0.0028726086332758975,0
6E,2024-01-16 19:00:00+00:00,2024-01-16 23:00:00+00:00,1,1.11965,2024-01-16 23:00:00+00:00,1.11965004,4.0,hard_tp4R,1e-08,0.002614074593665754,1
6E,2024-01-17 15:00:00+00:00,2024-01-17 19:00:00+00:00,1,1.11875,2024-01-17 19:00:00+00:00,1.1199499999999998,4.0,hard_tp4R,0.00029999999999996696,0.0025612745956036685,1
6E,2024-01-23 07:00:00+00:00,2024-01-23 11:00:00+00:00,-1,1.1188,2024-01-24 07:00:00+00:00,1.1188,0.0,stop,0.0034843586223787786,0.002322905748252519,0
6E,2024-01-23 19:00:00+00:00,2024-01-23 23:00:00+00:00,1,1.11725,2024-01-23 23:00:00+00:00,1.11725004,4.0,hard_tp4R,1e-08,0.0024213097408566967,1
6E,2024-01-24 15:00:00+00:00,2024-01-24 19:00:00+00:00,-1,1.12105,2024-01-25 23:00:00+00:00,1.1162500000000002,2.0,stop,0.0023999999999999577,0.002497067456290376,1
6E,2024-01-29 15:00:00+00:00,2024-01-29 19:00:00+00:00,1,1.11275,2024-01-29 19:00:00+00:00,1.1127500399999999,4.0,hard_tp4R,1e-08,0.0024398656353672946,1
6E,2024-01-31 15:00:00+00:00,2024-01-31 19:00:00+00:00,-1,1.1162,2024-01-31 19:00:00+00:00,1.1116000000000001,4.0,hard_tp4R,0.0011499999999999844,0.0027882361866219695,1
6E,2024-02-01 07:00:00+00:00,2024-02-01 11:00:00+00:00,1,1.1107,2024-02-01 11:00:00+00:00,1.1117000000000004,4.0,hard_tp4R,0.0002500000000000835,0.002980797421025352,1
6E,2024-02-02 11:00:00+00:00,2024-02-02 15:00:00+00:00,-1,1.1123,2024-02-13 11:00:00+00:00,1.1123,0.0,ambig_stop,0.00492880213568414,0.003285868090456093,0
6E,2024-02-12 07:00:00+00:00,2024-02-12 11:00:00+00:00,-1,1.10865,2024-02-12 19:00:00+00:00,1.10865,0.0,stop,0.0020000000000000018,0.0019061260273860797,0
6E,2024-02-13 15:00:00+00:00,2024-02-13 19:00:00+00:00,-1,1.1018,2024-02-15 11:00:00+00:00,1.1055764444463427,-1.0000000000000049,stop,0.0037764444463428233,0.0025176296308952154,0
6E,2024-02-14 07:00:00+00:00,2024-02-14 11:00:00+00:00,1,1.10125,2024-02-14 11:00:00+00:00,1.10245,4.0,hard_tp4R,0.00029999999999996696,0.002227067364847953,1
6E,2024-02-19 07:00:00+00:00,2024-02-19 11:00:00+00:00,-1,1.10825,2024-02-19 15:00:00+00:00,1.10825,0.0,stop,0.0009999999999998899,0.002020377518879483,0
6E,2024-03-01 15:00:00+00:00,2024-03-01 19:00:00+00:00,1,1.1141,2024-03-07 11:00:00+00:00,1.1174512953718059,1.0000000000000229,stop,0.003351295371805708,0.0022341969145371387,1
6E,2024-03-05 15:00:00+00:00,2024-03-05 19:00:00+00:00,-1,1.11525,2024-03-06 07:00:00+00:00,1.1167,-1.0,stop,0.0014499999999999513,0.0017770653156163132,0
6E,2024-03-06 19:00:00+00:00,2024-03-06 23:00:00+00:00,-1,1.1196,2024-03-06 23:00:00+00:00,1.11959996,4.0,hard_tp4R,1e-08,0.0018140533149060235,1
6E,2024-03-08 15:00:00+00:00,2024-03-08 19:00:00+00:00,-1,1.1235,2024-03-12 02:00:00+00:00,1.1235,0.0,stop,0.0019000000000000128,0.002246785352993747,0
6E,2024-03-12 14:00:00+00:00,2024-03-12 18:00:00+00:00,1,1.12165,2024-03-13 02:00:00+00:00,1.12215,1.0,stop,0.0004999999999999449,0.0018980722633320116,1
6E,2024-03-14 14:00:00+00:00,2024-03-14 18:00:00+00:00,1,1.11815,2024-03-14 18:00:00+00:00,1.11815004,4.0,hard_tp4R,1e-08,0.0019042277942536243,1
6E,2024-04-02 06:00:00+00:00,2024-04-02 10:00:00+00:00,1,1.1029,2024-04-02 10:00:00+00:00,1.10290004,4.0,hard_tp4R,1e-08,0.0018315536496021178,1
6E,2024-04-16 06:00:00+00:00,2024-04-16 10:00:00+00:00,1,1.09105,2024-04-16 10:00:00+00:00,1.0932500000000003,4.0,hard_tp4R,0.0005500000000000504,0.0022784539603386248,1
6E,2024-04-18 06:00:00+00:00,2024-04-18 10:00:00+00:00,-1,1.0950000000000002,2024-04-18 10:00:00+00:00,1.0949999600000002,4.0,hard_tp4R,1e-08,0.0023375101043456715,1
6E,2024-04-24 02:00:00+00:00,2024-04-24 06:00:00+00:00,-1,1.09795,2024-04-24 06:00:00+00:00,1.09794996,4.0,hard_tp4R,1e-08,0.0022990144022115955,1
6E,2024-04-25 10:00:00+00:00,2024-04-25 14:00:00+00:00,-1,1.09775,2024-04-25 14:00:00+00:00,1.0992500000000003,-1.0,stop,0.0015000000000002789,0.0023948468852891683,0
6E,2024-04-26 10:00:00+00:00,2024-04-26 14:00:00+00:00,-1,1.09845,2024-04-28 22:00:00+00:00,1.09845,0.0,stop,0.0033999999999998476,0.002384287318572584,0
6E,2024-05-01 06:00:00+00:00,2024-05-01 10:00:00+00:00,1,1.09445,2024-05-01 10:00:00+00:00,1.09445004,4.0,hard_tp4R,1e-08,0.002464888363030592,1
6E,2024-05-01 22:00:00+00:00,2024-05-02 02:00:00+00:00,-1,1.09895,2024-05-02 14:00:00+00:00,1.09895,0.0,stop,0.0021500000000000963,0.0025943207657360664,0
6E,2024-05-08 10:00:00+00:00,2024-05-08 14:00:00+00:00,1,1.1023,2024-05-08 14:00:00+00:00,1.10230004,4.0,hard_tp4R,1e-08,0.0019425252947752746,1
6E,2024-05-30 06:00:00+00:00,2024-05-30 10:00:00+00:00,1,1.10745,2024-05-30 10:00:00+00:00,1.10745004,4.0,hard_tp4R,1e-08,0.0018196167519476498,1
6E,2024-06-04 02:00:00+00:00,2024-06-04 06:00:00+00:00,-1,1.1164,2024-06-04 06:00:00+00:00,1.11639996,4.0,hard_tp4R,1e-08,0.0019777828585839097,1
6E,2024-06-07 14:00:00+00:00,2024-06-07 18:00:00+00:00,-1,1.1063500000000002,2024-06-11 02:00:00+00:00,1.1027825779318399,0.9999999999999735,stop,0.003567422068160392,0.002378281378773595,0
6E,2024-06-10 10:00:00+00:00,2024-06-10 14:00:00+00:00,1,1.0998,2024-06-10 14:00:00+00:00,1.09980004,4.0,hard_tp4R,1e-08,0.002447727189506213,1
6E,2024-06-11 14:00:00+00:00,2024-06-11 18:00:00+00:00,1,1.1,2024-06-12 10:00:00+00:00,1.1038000000000001,4.0,hard_tp4R,0.0009500000000000064,0.0023212785618253857,1
6E,2024-06-14 14:00:00+00:00,2024-06-14 18:00:00+00:00,1,1.0953,2024-06-14 18:00:00+00:00,1.09530004,4.0,hard_tp4R,1e-08,0.002790014686401405,1
6E,2024-06-28 02:00:00+00:00,2024-06-28 06:00:00+00:00,1,1.0938,2024-07-01 14:00:00+00:00,1.0983000000000003,2.0,stop,0.0022500000000000853,0.0018373359674020888,1
6E,2024-07-01 06:00:00+00:00,2024-07-01 10:00:00+00:00,-1,1.10035,2024-07-01 10:00:00+00:00,1.10034996,4.0,hard_tp4R,1e-08,0.0021628708389699455,1
6E,2024-07-22 14:00:00+00:00,2024-07-22 18:00:00+00:00,1,1.11265,2024-07-23 06:00:00+00:00,1.11125,-1.0,stop,0.0013999999999998458,0.001579337902018647,0
6E,2024-07-24 06:00:00+00:00,2024-07-24 10:00:00+00:00,1,1.1075000000000002,2024-07-24 10:00:00+00:00,1.1075000400000001,4.0,hard_tp4R,1e-08,0.0015320669133598577,1
6E,2024-07-24 10:00:00+00:00,2024-07-24 14:00:00+00:00,1,1.10895,2024-07-24 18:00:00+00:00,1.10895,0.0,stop,0.0010499999999999954,0.0015976335624055707,0
6E,2024-07-24 14:00:00+00:00,2024-07-24 18:00:00+00:00,-1,1.1081,2024-07-31 02:00:00+00:00,1.1056497246809351,1.000000000000017,stop,0.002450275319064901,0.0016335168793766006,1
6E,2024-07-30 14:00:00+00:00,2024-07-30 18:00:00+00:00,1,1.1046,2024-07-31 06:00:00+00:00,1.1046,0.0,stop,0.001100000000000101,0.0018447141747959805,0
6E,2024-08-08 14:00:00+00:00,2024-08-08 18:00:00+00:00,1,1.1139,2024-08-08 22:00:00+00:00,1.1139,0.0,stop,0.0005999999999999339,0.0024259787690219855,0
6E,2024-08-14 14:00:00+00:00,2024-08-14 18:00:00+00:00,-1,1.12385,2024-08-14 18:00:00+00:00,1.12384996,4.0,hard_tp4R,1e-08,0.002206253232984247,1
6E,2024-08-21 02:00:00+00:00,2024-08-21 06:00:00+00:00,-1,1.13395,2024-08-21 06:00:00+00:00,1.13394996,4.0,hard_tp4R,1e-08,0.001824950875114478,1
6E,2024-08-23 18:00:00+00:00,2024-08-25 22:00:00+00:00,-1,1.141,2024-08-25 22:00:00+00:00,1.14099996,4.0,hard_tp4R,1e-08,0.002436859482801595,1
6E,2024-08-25 22:00:00+00:00,2024-08-26 02:00:00+00:00,-1,1.1407500000000002,2024-08-26 02:00:00+00:00,1.1407499600000002,4.0,hard_tp4R,1e-08,0.002373512376887191,1
6E,2024-09-01 22:00:00+00:00,2024-09-02 02:00:00+00:00,1,1.1266,2024-09-02 02:00:00+00:00,1.12660004,4.0,hard_tp4R,1e-08,0.002229102459857124,1
6E,2024-09-03 14:00:00+00:00,2024-09-03 18:00:00+00:00,1,1.1242,2024-09-03 18:00:00+00:00,1.12420004,4.0,hard_tp4R,1e-08,0.0023478216102159706,1
6E,2024-09-03 18:00:00+00:00,2024-09-03 22:00:00+00:00,1,1.1258,2024-09-03 22:00:00+00:00,1.1261999999999999,4.0,hard_tp4R,9.999999999998899e-05,0.002308691495200546,1
6E,2024-09-06 14:00:00+00:00,2024-09-06 18:00:00+00:00,-1,1.12965,2024-09-12 14:00:00+00:00,1.1260000000000001,1.0,stop,0.003649999999999931,0.0027132827469033257,1
6E,2024-09-10 14:00:00+00:00,2024-09-10 18:00:00+00:00,1,1.12335,2024-09-10 18:00:00+00:00,1.12335004,4.0,hard_tp4R,1e-08,0.002096263994156738,1
6E,2024-09-13 14:00:00+00:00,2024-09-13 18:00:00+00:00,-1,1.12895,2024-09-13 18:00:00+00:00,1.12894996,4.0,hard_tp4R,1e-08,0.002116998720553495,1
6E,2024-09-16 10:00:00+00:00,2024-09-16 14:00:00+00:00,-1,1.1337,2024-09-16 14:00:00+00:00,1.13369996,4.0,hard_tp4R,1e-08,0.00209050796533899,1
6E,2024-09-17 10:00:00+00:00,2024-09-17 14:00:00+00:00,-1,1.132,2024-09-18 06:00:00+00:00,1.13445,-1.0,stop,0.0024500000000000632,0.0020422737817668755,0
6E,2024-09-18 18:00:00+00:00,2024-09-18 22:00:00+00:00,1,1.13235,2024-09-18 22:00:00+00:00,1.1317,-1.0,stop,0.0006500000000000394,0.0025319939537348703,0
6E,2024-09-19 02:00:00+00:00,2024-09-19 06:00:00+00:00,1,1.13325,2024-09-19 10:00:00+00:00,1.13325,0.0,ambig_stop,0.0017499999999999183,0.0029206988682713804,0
6E,2024-10-01 18:00:00+00:00,2024-10-01 22:00:00+00:00,1,1.127,2024-10-01 22:00:00+00:00,1.12700004,4.0,hard_tp4R,1e-08,0.0029976604429707496,1
6E,2024-10-09 22:00:00+00:00,2024-10-10 02:00:00+00:00,1,1.11385,2024-10-10 02:00:00+00:00,1.11385004,4.0,hard_tp4R,1e-08,0.0018563025118005787,1
6E,2024-10-10 14:00:00+00:00,2024-10-10 18:00:00+00:00,1,1.11145,2024-10-10 18:00:00+00:00,1.11145004,4.0,hard_tp4R,1e-08,0.002148917275081631,1
6E,2024-10-10 18:00:00+00:00,2024-10-10 22:00:00+00:00,1,1.1132,2024-10-10 22:00:00+00:00,1.11320004,4.0,hard_tp4R,1e-08,0.0021382803268615146,1
6E,2024-10-14 14:00:00+00:00,2024-10-14 18:00:00+00:00,1,1.1099,2024-10-14 18:00:00+00:00,1.10990004,4.0,hard_tp4R,1e-08,0.0019322745400665623,1
6E,2024-10-23 14:00:00+00:00,2024-10-23 18:00:00+00:00,1,1.0959,2024-10-23 18:00:00+00:00,1.09590004,4.0,hard_tp4R,1e-08,0.0017106271045523613,1
6E,2024-10-28 02:00:00+00:00,2024-10-28 06:00:00+00:00,1,1.09755,2024-10-29 10:00:00+00:00,1.0992,1.0,stop,0.0016499999999999293,0.0017939845680378871,1
6E,2024-10-29 14:00:00+00:00,2024-10-29 18:00:00+00:00,1,1.09935,2024-10-30 10:00:00+00:00,1.09935,0.0,stop,0.0022499999999998632,0.0020216407908274546,0
6E,2024-10-31 10:00:00+00:00,2024-10-31 14:00:00+00:00,-1,1.1045,2024-10-31 14:00:00+00:00,1.10585,-1.0,ambig_stop,0.0013499999999999623,0.002107226263559243,0
6E,2024-11-01 14:00:00+00:00,2024-11-01 18:00:00+00:00,-1,1.10205,2024-11-03 23:00:00+00:00,1.1056826145591148,-1.0000000000000246,stop,0.003632614559114699,0.0024217430394097993,0
6E,2024-11-13 07:00:00+00:00,2024-11-13 11:00:00+00:00,1,1.07945,2024-11-13 11:00:00+00:00,1.0775,-1.0,ambig_stop,0.0019500000000001183,0.0028649575136409254,0
6E,2024-11-14 11:00:00+00:00,2024-11-14 15:00:00+00:00,1,1.07315,2024-11-14 15:00:00+00:00,1.07315004,4.0,hard_tp4R,1e-08,0.0035091256140102924,1
6E,2024-11-19 03:00:00+00:00,2024-11-19 07:00:00+00:00,-1,1.077,2024-11-19 07:00:00+00:00,1.0763999999999996,4.0,hard_tp4R,0.0001500000000000945,0.00308612138989603,1
6E,2024-11-20 15:00:00+00:00,2024-11-20 19:00:00+00:00,1,1.0713,2024-11-21 07:00:00+00:00,1.0713,0.0,stop,0.0012000000000000899,0.003297780181886488,0
6E,2024-11-27 19:00:00+00:00,2024-11-27 23:00:00+00:00,-1,1.0739999999999998,2024-11-27 23:00:00+00:00,1.0739999599999999,4.0,hard_tp4R,1e-08,0.004105526544501463,1
6E,2024-11-29 03:00:00+00:00,2024-11-29 07:00:00+00:00,-1,1.07525,2024-11-29 07:00:00+00:00,1.0762,-1.0,ambig_stop,0.0009500000000000064,0.00327069959434799,0
6E,2024-11-29 07:00:00+00:00,2024-11-29 11:00:00+00:00,-1,1.07365,2024-12-02 15:00:00+00:00,1.0636500000000002,4.0,hard_tp4R,0.0024999999999999467,0.003362078194751709,1
6E,2024-12-06 07:00:00+00:00,2024-12-06 11:00:00+00:00,-1,1.0752,2024-12-06 11:00:00+00:00,1.07595,-1.0,ambig_stop,0.0007500000000000284,0.0030239403043064925,0
6E,2024-12-06 15:00:00+00:00,2024-12-06 19:00:00+00:00,-1,1.0719,2024-12-09 15:00:00+00:00,1.07595,-1.0,stop,0.004049999999999887,0.0032719179154479406,0
6E,2024-12-11 11:00:00+00:00,2024-12-11 15:00:00+00:00,1,1.0669,2024-12-11 15:00:00+00:00,1.0678999999999994,4.0,hard_tp4R,0.00024999999999986144,0.0028408411894104402,1
6E,2024-12-13 07:00:00+00:00,2024-12-13 11:00:00+00:00,1,1.06535,2024-12-13 11:00:00+00:00,1.0677499999999998,4.0,hard_tp4R,0.0005999999999999339,0.002869034685928095,1
6E,2024-12-16 11:00:00+00:00,2024-12-16 15:00:00+00:00,1,1.0649000000000002,2024-12-17 07:00:00+00:00,1.0649000000000002,0.0,stop,0.0028999999999999027,0.002792302444604708,0
6E,2024-12-18 23:00:00+00:00,2024-12-19 03:00:00+00:00,1,1.05535,2024-12-19 03:00:00+00:00,1.05535004,4.0,hard_tp4R,1e-08,0.0034053222570218714,1
6E,2024-12-20 07:00:00+00:00,2024-12-20 11:00:00+00:00,1,1.05555,2024-12-23 07:00:00+00:00,1.05555,0.0,stop,0.0036999999999998145,0.0031100324997990823,0
6E,2024-12-30 07:00:00+00:00,2024-12-30 11:00:00+00:00,-1,1.0597,2024-12-30 11:00:00+00:00,1.0563,4.0,hard_tp4R,0.0008500000000000174,0.002027560416289956,1
6E,2024-12-30 11:00:00+00:00,2024-12-30 15:00:00+00:00,1,1.0563,2024-12-30 15:00:00+00:00,1.05630004,4.0,hard_tp4R,1e-08,0.00244702038655496,1
6E,2024-12-30 15:00:00+00:00,2024-12-30 19:00:00+00:00,1,1.0563,2024-12-30 19:00:00+00:00,1.05630004,4.0,hard_tp4R,1e-08,0.0025222332160867375,1
6E,2025-01-06 11:00:00+00:00,2025-01-06 15:00:00+00:00,-1,1.0548000000000002,2025-01-06 15:00:00+00:00,1.0547999600000002,4.0,hard_tp4R,1e-08,0.0034035304788348018,1
6E,2025-01-10 07:00:00+00:00,2025-01-10 11:00:00+00:00,1,1.0455,2025-01-10 11:00:00+00:00,1.0436500000000002,-1.0,stop,0.0018499999999999073,0.0025309578739369652,0
6E,2025-01-19 23:00:00+00:00,2025-01-20 03:00:00+00:00,1,1.04405,2025-01-20 11:00:00+00:00,1.0544499999999997,4.0,hard_tp4R,0.0025999999999999357,0.002881244694093441,1
6E,2025-01-20 19:00:00+00:00,2025-01-20 23:00:00+00:00,-1,1.05665,2025-01-20 23:00:00+00:00,1.05664996,4.0,hard_tp4R,1e-08,0.003829929839880765,1
6E,2025-01-20 23:00:00+00:00,2025-01-21 03:00:00+00:00,-1,1.0537,2025-01-21 03:00:00+00:00,1.05369996,4.0,hard_tp4R,1e-08,0.0041420777084607095,1
6E,2025-01-24 19:00:00+00:00,2025-01-26 23:00:00+00:00,-1,1.0633,2025-01-26 23:00:00+00:00,1.06329996,4.0,hard_tp4R,1e-08,0.0034236961505611017,1
6E,2025-01-27 11:00:00+00:00,2025-01-27 15:00:00+00:00,-1,1.06565,2025-01-27 23:00:00+00:00,1.0606499999999992,4.0,hard_tp4R,0.0012500000000001954,0.0034680103539196003,1
6E,2025-01-29 11:00:00+00:00,2025-01-29 15:00:00+00:00,1,1.0547000000000002,2025-01-29 15:00:00+00:00,1.0547000400000002,4.0,hard_tp4R,1e-08,0.0029026316955413447,1
6E,2025-01-31 11:00:00+00:00,2025-01-31 15:00:00+00:00,1,1.0513,2025-01-31 15:00:00+00:00,1.0513000399999999,4.0,hard_tp4R,1e-08,0.0032005526060783465,1
6E,2025-02-03 03:00:00+00:00,2025-02-03 07:00:00+00:00,1,1.0387000000000002,2025-02-03 07:00:00+00:00,1.0387000400000002,4.0,hard_tp4R,1e-08,0.004320673234647095,1
6E,2025-02-05 15:00:00+00:00,2025-02-05 19:00:00+00:00,-1,1.0559,2025-02-05 19:00:00+00:00,1.05589996,4.0,hard_tp4R,1e-08,0.004020228000548449,1
6E,2025-02-11 03:00:00+00:00,2025-02-11 07:00:00+00:00,1,1.0445,2025-02-11 19:00:00+00:00,1.0505000000000002,4.0,hard_tp4R,0.0015000000000000568,0.0028570479795733427,1
6E,2025-02-12 15:00:00+00:00,2025-02-12 19:00:00+00:00,1,1.0529000000000002,2025-02-18 11:00:00+00:00,1.0579452787581958,1.0000000000000067,stop,0.00504527875819557,0.00336351917213038,1
6E,2025-02-13 07:00:00+00:00,2025-02-13 11:00:00+00:00,-1,1.0554,2025-02-13 15:00:00+00:00,1.0554,0.0,ambig_stop,0.0016000000000002679,0.003214810783923799,0
6E,2025-02-20 23:00:00+00:00,2025-02-21 03:00:00+00:00,-1,1.06375,2025-02-21 03:00:00+00:00,1.06374996,4.0,hard_tp4R,1e-08,0.0024962935308873785,1
6E,2025-02-28 07:00:00+00:00,2025-02-28 11:00:00+00:00,1,1.05305,2025-02-28 11:00:00+00:00,1.05305004,4.0,hard_tp4R,1e-08,0.0026343130407743267,1
6E,2025-03-07 15:00:00+00:00,2025-03-07 19:00:00+00:00,-1,1.0968,2025-03-09 22:00:00+00:00,1.0982500000000002,-1.0,stop,0.0014500000000001734,0.004551187248211142,0
6E,2025-03-11 14:00:00+00:00,2025-03-11 18:00:00+00:00,-1,1.1061500000000002,2025-03-11 18:00:00+00:00,1.1061499600000002,4.0,hard_tp4R,1e-08,0.004262637338521814,1
6E,2025-03-11 18:00:00+00:00,2025-03-11 22:00:00+00:00,-1,1.1041,2025-03-11 22:00:00+00:00,1.10409996,4.0,hard_tp4R,1e-08,0.004222448957198846,1
6E,2025-03-14 06:00:00+00:00,2025-03-14 10:00:00+00:00,1,1.0976,2025-03-18 10:00:00+00:00,1.1033,2.0,stop,0.002850000000000019,0.003257849317712972,1
6E,2025-03-20 10:00:00+00:00,2025-03-20 14:00:00+00:00,1,1.09455,2025-03-20 14:00:00+00:00,1.09455004,4.0,hard_tp4R,1e-08,0.00340835904536893,1
6E,2025-03-20 14:00:00+00:00,2025-03-20 18:00:00+00:00,1,1.0966,2025-03-20 18:00:00+00:00,1.09660004,4.0,hard_tp4R,1e-08,0.0033756191135568643,1
6E,2025-03-21 06:00:00+00:00,2025-03-21 10:00:00+00:00,1,1.09465,2025-03-21 14:00:00+00:00,1.09465,0.0,stop,0.0010499999999999954,0.0030627279649702594,0
6E,2025-03-31 02:00:00+00:00,2025-03-31 06:00:00+00:00,-1,1.09505,2025-03-31 06:00:00+00:00,1.0962,-1.0,ambig_stop,0.0011499999999999844,0.002845698444190632,0
6E,2025-03-31 06:00:00+00:00,2025-03-31 10:00:00+00:00,-1,1.09325,2025-03-31 18:00:00+00:00,1.09325,0.0,stop,0.0029000000000001247,0.0029138628410341444,0
6E,2025-04-03 14:00:00+00:00,2025-04-03 18:00:00+00:00,-1,1.11385,2025-04-03 18:00:00+00:00,1.11384996,4.0,hard_tp4R,1e-08,0.005641859741978485,1
6E,2025-04-10 18:00:00+00:00,2025-04-10 22:00:00+00:00,-1,1.1314,2025-04-10 22:00:00+00:00,1.13139996,4.0,hard_tp4R,1e-08,0.007345978585080681,1
6E,2025-04-11 10:00:00+00:00,2025-04-11 14:00:00+00:00,-1,1.14735,2025-04-11 14:00:00+00:00,1.1473499600000001,4.0,hard_tp4R,1e-08,0.009270326019587919,1
6E,2025-05-08 06:00:00+00:00,2025-05-08 10:00:00+00:00,1,1.13795,2025-05-08 10:00:00+00:00,1.13795004,4.0,hard_tp4R,1e-08,0.00393883123019693,1
6E,2025-05-09 02:00:00+00:00,2025-05-09 06:00:00+00:00,1,1.133,2025-05-09 06:00:00+00:00,1.13300004,4.0,hard_tp4R,1e-08,0.00411178492211862,1
6E,2025-05-12 14:00:00+00:00,2025-05-12 18:00:00+00:00,1,1.1172,2025-05-12 18:00:00+00:00,1.11720004,4.0,hard_tp4R,1e-08,0.004801104307277183,1
6E,2025-05-12 18:00:00+00:00,2025-05-12 22:00:00+00:00,1,1.1181,2025-05-12 22:00:00+00:00,1.11810004,4.0,hard_tp4R,1e-08,0.004686739713900248,1
6E,2025-05-12 22:00:00+00:00,2025-05-13 02:00:00+00:00,1,1.12,2025-05-13 02:00:00+00:00,1.12000004,4.0,hard_tp4R,1e-08,0.004512686877193078,1
6E,2025-05-19 10:00:00+00:00,2025-05-19 14:00:00+00:00,-1,1.13405,2025-05-19 14:00:00+00:00,1.13404996,4.0,hard_tp4R,1e-08,0.003889070201744639,1
